9411 16 4
19383.7	7202.216	-7596.453	250.0154	49.87361	-74.1367	0.01130247	-0.6643408	0.01041133	-1476	0	0	7202.216	7062.054	23338.92	100000	10	0	0	0
19388.7	7203.214	-7597.936	250.0154	49.87313	-74.13669	0.01130247	-0.6643408	0.01041133	-1476	0	0	7203.214	7063.264	23344.18	100000	10	0	0	0
19393.7	7204.211	-7599.418	250.0153	49.87266	-74.13668	0.01130248	-0.6643409	0.01041134	-1476	0	0	7204.211	7064.411	23349.44	100000	10	0	0	0
19398.7	7205.209	-7600.901	250.0153	49.87219	-74.13667	0.0113025	-0.6643411	0.0104113	-1476	0	0	7205.209	7065.368	23354.7	100000	10	0	0	0
19403.7	7206.207	-7602.384	250.0153	49.87172	-74.13666	0.0113025	-0.6643411	0.0104113	-1476	0	0	7206.207	7066.326	23359.96	100000	10	0	0	0
19408.7	7207.204	-7603.867	250.0153	49.87124	-74.13665	0.0113025	-0.6643411	0.01041134	-1476	0	0	7207.204	7067.283	23365.22	100000	10	0	0	0
19413.7	7208.202	-7605.35	250.0152	49.87077	-74.13663	0.0113025	-0.6643411	0.01041134	-1476	0	0	7208.202	7068.227	23370.48	100000	10	0	0	0
19418.7	7209.199	-7606.833	250.0152	49.8703	-74.13663	0.01130252	-0.6643412	0.01041134	-1476	0	0	7209.199	7068.989	23375.73	100000	10	0	0	0
19423.7	7210.197	-7608.316	250.0152	49.86982	-74.13662	0.01130252	-0.6643412	0.01041134	-1476	0	0	7210.197	7069.729	23380.99	100000	10	0	0	0
19428.7	7211.194	-7609.799	250.0152	49.86935	-74.1366	0.01130254	-0.6643411	0.0104113	-1476	0	0	7211.194	7070.389	23386.25	100000	10	0	0	0
19433.7	7212.192	-7611.282	250.0151	49.86887	-74.1366	0.01130255	-0.664341	0.01041129	-1476	0	0	7212.192	7071.049	23391.51	100000	10	0	0	0
19438.7	7213.189	-7612.765	250.0151	49.8684	-74.13658	0.01130255	-0.664341	0.01041129	-1476	0	0	7213.189	7071.71	23396.77	100000	10	0	0	0
19443.7	7214.187	-7614.248	250.015	49.86792	-74.13657	0.01130255	-0.664341	0.01041129	-1476	0	0	7214.187	7072.371	23402.03	100000	10	0	0	0
19448.7	7215.185	-7615.73	250.015	49.86744	-74.13655	0.01130255	-0.664341	0.01041129	-1476	0	0	7215.185	7073.031	23407.29	100000	10	0	0	0
19453.7	7216.182	-7617.213	250.0149	49.86697	-74.13654	0.01130262	-0.664341	0.01041129	-1476	0	0	7216.182	7073.711	23412.55	100000	10	0	0	0
19458.7	7217.18	-7618.696	250.0149	49.86649	-74.13653	0.01130262	-0.6643411	0.01041129	-1476	0	0	7217.18	7074.438	23417.81	100000	10	0	0	0
19463.7	7218.177	-7620.179	250.0148	49.86601	-74.13652	0.01130262	-0.6643411	0.01041129	-1476	0	0	7218.177	7075.165	23423.07	100000	10	0	0	0
19468.7	7219.174	-7621.662	250.0148	49.86554	-74.13651	0.01130262	-0.6643411	0.01041129	-1476	0	0	7219.174	7075.892	23428.33	100000	10	0	0	0
19473.7	7220.171	-7623.145	250.0148	49.86506	-74.1365	0.01130262	-0.6643411	0.01041129	-1476	0	0	7220.171	7076.618	23433.59	100000	10	0	0	0
19478.7	7221.168	-7624.628	250.0147	49.86458	-74.13648	0.01130262	-0.6643411	0.01041129	-1476	0	0	7221.168	7077.345	23438.85	100000	10	0	0	0
19483.7	7222.166	-7626.111	250.0147	49.86411	-74.13647	0.01130262	-0.6643411	0.01041129	-1476	0	0	7222.166	7078.063	23444.11	100000	10	0	0	0
19488.7	7223.163	-7627.594	250.0146	49.86363	-74.13645	0.01130256	-0.6643411	0.01041131	-1476	0	0	7223.163	7078.738	23449.37	100000	10	0	0	0
19493.7	7224.16	-7629.077	250.0146	49.86315	-74.13644	0.01130256	-0.6643411	0.01041131	-1476	0	0	7224.16	7079.466	23454.63	100000	10	0	0	0
19498.7	7225.157	-7630.56	250.0146	49.86267	-74.13644	0.01130256	-0.6643411	0.01041131	-1476	0	0	7225.157	7080.259	23459.89	100000	10	0	0	0
19503.7	7226.154	-7632.042	250.0145	49.8622	-74.13642	0.0113025	-0.664341	0.01041135	-1476	0	0	7226.154	7081.052	23465.15	100000	10	0	0	0
19508.7	7227.151	-7633.525	250.0145	49.86172	-74.13641	0.01130247	-0.6643409	0.01041141	-1476	0	0	7227.151	7081.845	23470.41	100000	10	0	0	0
19513.7	7228.148	-7635.008	250.0144	49.86124	-74.1364	0.01130247	-0.6643409	0.01041137	-1476	0	0	7228.148	7082.623	23475.67	100000	10	0	0	0
19518.7	7229.145	-7636.491	250.0144	49.86077	-74.13638	0.01130247	-0.6643409	0.01041137	-1476	0	0	7229.145	7083.315	23480.93	100000	10	0	0	0
19523.7	7230.142	-7637.974	250.0143	49.86029	-74.13637	0.01130247	-0.6643409	0.01041137	-1476	0	0	7230.142	7084.007	23486.19	100000	10	0	0	0
19528.7	7231.139	-7639.457	250.0143	49.85981	-74.13635	0.01130247	-0.6643409	0.01041137	-1476	0	0	7231.139	7084.699	23491.45	100000	10	0	0	0
