4086 12 4
-8895.802	731.5176	10.3922	-281.3441	-17.71754	0.7381557	0.00111781	0.7071108	-0.001117781	-1476	0	0	731.5176	515.7662	7455.782		10	0	0	0
-8901.429	731.163	10.40697	-281.3447	-17.73282	0.7387581	0.00111781	0.7071108	-0.001117781	-1476	0	0	731.163	516.4941	7461.347		10	0	0	0
-8907.056	730.808	10.42176	-281.3452	-17.74798	0.7393606	0.00111781	0.7071108	-0.001117781	-1476	0	0	730.808	517.1973	7466.912		10	0	0	0
-8912.683	730.4527	10.43654	-281.3457	-17.76303	0.7399631	0.00111777	0.7071109	-0.001117751	-1476	0	0	730.4527	518.1157	7472.478		10	0	0	0
-8918.31	730.0972	10.45136	-281.3462	-17.77797	0.7405822	0.00111777	0.7071109	-0.001117751	-1476	0	0	730.0972	519.0335	7478.042		10	0	0	0
-8923.937	729.7413	10.46618	-281.3467	-17.7928	0.7411931	0.00111777	0.7071109	-0.001117751	-1476	0	0	729.7413	519.951	7483.608		10	0	0	0
-8929.563	729.3852	10.48102	-281.3472	-17.80751	0.7418039	0.001117773	0.7071107	-0.001117721	-1476	0	0	729.3852	520.8682	7489.174		10	0	0	0
-8935.19	729.0287	10.49587	-281.3477	-17.82211	0.7423897	0.001117699	0.7071106	-0.001117729	-1476	0	0	729.0287	521.7852	7494.739		10	0	0	0
-8940.817	728.672	10.51073	-281.3483	-17.83659	0.7429715	0.001117684	0.7071106	-0.001117751	-1476	0	0	728.672	522.9102	7500.305		10	0	0	0
-8946.444	728.315	10.52561	-281.3488	-17.85097	0.7435449	0.001117691	0.7071105	-0.001117714	-1476	0	0	728.315	524.0365	7505.871		10	0	0	0
-8952.071	727.9577	10.54048	-281.3493	-17.86524	0.7441016	0.001117565	0.7071106	-0.001117684	-1476	0	0	727.9577	525.0411	7511.437		10	0	0	0
-8957.698	727.6001	10.55538	-281.3499	-17.8794	0.7446834	0.001117574	0.7071106	-0.001117676	-1476	0	0	727.6001	526.0455	7517.002		10	0	0	0
-8963.325	727.2422	10.57028	-281.3503	-17.89345	0.7452651	0.001117494	0.7071105	-0.001117587	-1476	0	0	727.2422	527.0495	7522.568		10	0	0	0
-8968.952	726.8841	10.5852	-281.3509	-17.90739	0.7458344	0.001117572	0.7071105	-0.001117647	-1476	0	0	726.8841	528.0533	7528.134		10	0	0	0
-8974.579	726.5257	10.60012	-281.3513	-17.92122	0.7464036	0.001117557	0.7071105	-0.001117781	-1476	0	0	726.5257	529.0559	7533.7		10	0	0	0
-8980.206	726.167	10.61506	-281.3518	-17.93495	0.7469728	0.001117542	0.7071105	-0.001117758	-1476	0	0	726.167	530.0151	7539.267		10	0	0	0
-8985.833	725.808	10.63002	-281.3522	-17.94857	0.7475296	0.001117543	0.7071103	-0.001117811	-1476	0	0	725.808	530.9559	7544.833		10	0	0	0
-8991.46	725.4488	10.64498	-281.3527	-17.96209	0.7480739	0.001117543	0.7071103	-0.001117811	-1476	0	0	725.4488	531.7827	7550.399		10	0	0	0
-8997.087	725.0893	10.65996	-281.3531	-17.9755	0.7486182	0.001117535	0.7071103	-0.001117773	-1476	0	0	725.0893	532.6091	7555.966		10	0	0	0
-9002.714	724.7295	10.67494	-281.3536	-17.98881	0.7491625	0.001117535	0.7071102	-0.001117774	-1476	0	0	724.7295	533.4353	7561.532		10	0	0	0
-9008.341	724.3694	10.68993	-281.3541	-18.00201	0.7496818	0.001117557	0.7071101	-0.001117796	-1476	0	0	724.3694	534.2611	7567.099		10	0	0	0
-9013.968	724.0092	10.70493	-281.3546	-18.01512	0.750197	0.00111755	0.7071099	-0.001117796	-1476	0	0	724.0092	535.0696	7572.666		10	0	0	0
-9019.595	723.6486	10.71995	-281.355	-18.02811	0.7506914	0.00111755	0.7071098	-0.001117826	-1476	0	0	723.6486	535.7188	7578.232		10	0	0	0
-9025.222	723.2878	10.73497	-281.3556	-18.04101	0.7511691	0.00111755	0.7071098	-0.001117826	-1476	0	0	723.2878	536.4018	7583.799		10	0	0	0
-9030.849	722.9267	10.75001	-281.356	-18.05381	0.7516468	0.001117527	0.7071099	-0.001117826	-1476	0	0	722.9267	537.2263	7589.366		10	0	0	0
-9036.476	722.5654	10.76505	-281.3565	-18.0665	0.7521412	0.001117527	0.7071099	-0.001117826	-1476	0	0	722.5654	538.0504	7594.933		10	0	0	0
-9042.103	722.2038	10.78011	-281.3569	-18.0791	0.7526355	0.001117536	0.7071101	-0.001117859	-1476	0	0	722.2038	538.8743	7600.5		10	0	0	0
-9047.729	721.842	10.79518	-281.3573	-18.0916	0.7531507	0.001117535	0.7071102	-0.001117878	-1476	0	0	721.842	539.6979	7606.067		10	0	0	0
-9053.356	721.4799	10.81026	-281.3576	-18.10399	0.7536825	0.001117535	0.7071102	-0.001117878	-1476	0	0	721.4799	540.5214	7611.635		10	0	0	0
-9058.983	721.1176	10.82534	-281.3579	-18.11629	0.7542143	0.001117488	0.7071102	-0.00111796	-1476	0	0	721.1176	541.3445	7617.202		10	0	0	0
-9064.61	720.7551	10.84043	-281.3583	-18.1285	0.7547336	0.001117488	0.7071102	-0.00111796	-1476	0	0	720.7551	542.212	7622.77		10	0	0	0
-9070.237	720.3923	10.85553	-281.3587	-18.1406	0.755253	0.001117418	0.70711	-0.00111796	-1476	0	0	720.3923	543.2104	7628.337		10	0	0	0
-9075.864	720.0292	10.87064	-281.3592	-18.15261	0.7557515	0.001117419	0.70711	-0.00111796	-1476	0	0	720.0292	544.2087	7633.904		10	0	0	0
-9081.491	719.666	10.88578	-281.3596	-18.16453	0.75625	0.001117418	0.70711	-0.001117959	-1476	0	0	719.666	545.2068	7639.472		10	0	0	0
-9087.118	719.3024	10.9009	-281.36	-18.17635	0.7567486	0.001117398	0.70711	-0.001117926	-1476	0	0	719.3024	546.2046	7645.04		10	0	0	0
-9092.745	718.9387	10.91604	-281.3604	-18.18807	0.7572471	0.0011174	0.70711	-0.001117945	-1476	0	0	718.9387	547.1691	7650.608		10	0	0	0
-9098.372	718.5746	10.93119	-281.3608	-18.1997	0.7577456	0.0011174	0.70711	-0.001117945	-1476	0	0	718.5746	548.0341	7656.176		10	0	0	0
-9103.999	718.2104	10.94633	-281.3612	-18.21124	0.7582442	0.0011174	0.7071099	-0.001117945	-1476	0	0	718.2104	548.899	7661.744		10	0	0	0
-9109.626	717.846	10.96151	-281.3616	-18.22269	0.7587385	0.001117399	0.70711	-0.001117944	-1476	0	0	717.846	549.7635	7667.312		10	0	0	0
-9115.253	717.4813	10.97669	-281.3619	-18.23404	0.7592371	0.001117414	0.7071099	-0.00111793	-1476	0	0	717.4813	550.6281	7672.88		10	0	0	0
-9120.88	717.1164	10.99189	-281.3623	-18.2453	0.7597314	0.001117414	0.7071099	-0.001117929	-1476	0	0	717.1164	551.4921	7678.448		10	0	0	0
-9126.507	716.7513	11.00709	-281.3627	-18.25647	0.7602258	0.001117445	0.7071102	-0.001117855	-1476	0	0	716.7513	552.3561	7684.017		10	0	0	0
-9132.134	716.3859	11.02231	-281.3631	-18.26756	0.7607451	0.001337373	0.7071096	-0.001337823	-1476	0	0	716.3859	553.2486	7689.585		10	-0.0633561	0	0
-9137.761	716.0209	11.03754	-281.3633	-18.25138	0.7612478	0.001782308	0.7071084	-0.001782581	-1476	0	0	716.0209	554.2009	7695.153		10	-0.1281234	0	0
-9143.386	715.6573	11.05276	-281.256	-18.18043	0.7617214	0.00240348	0.7071066	-0.002403777	-1476	0	0	715.6573	555.0569	7700.72		10	-0.1790217	0	0
-9149.005	715.2966	11.068	-280.9644	-18.03328	0.7622074	0.003244892	0.7071033	-0.003245199	-1476	0	0	715.2966	555.7481	7706.282		10	-0.2427732	0	0
-9154.614	714.941	11.08326	-280.4602	-17.78328	0.7626851	0.004337542	0.7070972	-0.004337844	-1476	0	0	714.941	556.4427	7711.834		10	-0.3158793	0	0
-9160.208	714.593	11.09852	-279.7038	-17.40021	0.763142	0.005588588	0.7070885	-0.005588881	-1476	0	0	714.593	557.1419	7717.371		10	-0.3627315	0	0
-9165.781	714.2557	11.11379	-278.6558	-16.86525	0.7636113	0.006804754	0.7070779	-0.006805005	-1476	0	0	714.2557	557.848	7722.889		10	-0.3540231	0	0
-9171.328	713.932	11.12906	-277.3384	-16.18376	0.7640806	0.00776521	0.707068	-0.0077653	-1476	0	0	713.932	558.6115	7728.383		10	-0.280968	0	0
-9176.846	713.6243	11.14435	-275.8631	-15.38794	0.7645541	0.008489547	0.7070597	-0.008489667	-1476	0	0	713.6243	559.4663	7733.848		10	-0.2130759	0	0
-9182.334	713.3341	11.15965	-274.4098	-14.50705	0.7650275	0.009050052	0.7070526	-0.009050197	-1476	0	0	713.3341	560.3633	7739.286		10	-0.1657797	0	0
-9187.796	713.0629	11.17496	-273.0874	-13.56146	0.7654884	0.009395728	0.7070482	-0.00939589	-1476	0	0	713.0629	561.3284	7744.7		10	-0.1027455	0	0
-9193.234	712.8113	11.19025	-271.9327	-12.5775	0.7659577	0.009575623	0.7070456	-0.009575796	-1476	0	0	712.8113	562.3077	7750.092		10	-0.0536907	0	0
-9198.654	712.5798	11.20558	-270.9917	-11.57539	0.7664019	0.009575653	0.7070457	-0.009575762	-1476	0	0	712.5798	563.3029	7755.468		10	0	0	0
-9204.06	712.3683	11.2209	-270.2708	-10.57677	0.7668545	0.009575664	0.7070455	-0.009575783	-1476	0	0	712.3683	564.3148	7760.831		10	0	0	0
-9209.455	712.1766	11.23626	-269.7791	-9.581079	0.7672862	0.009575664	0.7070456	-0.009575753	-1476	0	0	712.1766	565.3051	7766.186		10	0	0	0
-9214.844	712.0049	11.25161	-269.4419	-8.587831	0.7677304	0.009575664	0.7070456	-0.009575753	-1476	0	0	712.0049	566.184	7771.537		10	0	0	0
-9220.228	711.853	11.26697	-269.2092	-7.596565	0.7681745	0.009575664	0.7070456	-0.009575731	-1476	0	0	711.853	567.0943	7776.884		10	0	0	0
-9225.608	711.7208	11.28234	-269.0475	-6.606874	0.7686187	0.009575689	0.7070457	-0.009575738	-1476	0	0	711.7208	568.0954	7782.23		10	0	0	0
