3495 16 4
-0.11454	0.01468794	-0.02021902	0.00198442	-0.0009066482	-0.0009887629	0.0212577	0.5877712	0.1044493	-0.8019748	-0.01476	0	0	0.01468794	0.01437594	0.1028621	0.08320104	0	-0.1246608	0	0
-0.1145003	0.01466987	-0.0202388	0.001986885	-0.0009034561	-0.0009887107	0.02085449	0.5878237	0.1041537	-0.8019854	-0.01476	0	0	0.01466987	0.01436097	0.1028248	0.08390059	0	-0.1246608	0	0
-0.1144605	0.01465185	-0.02025857	0.001988722	-0.0009006236	-0.000988675	0.0208545	0.5878237	0.1041537	-0.8019853	-0.01476	0	0	0.01465185	0.01434605	0.1027876	0.08508103	0	0	0	0
-0.1144207	0.01463389	-0.02027834	0.001990163	-0.0008984643	-0.000988666	0.02085449	0.5878237	0.1041538	-0.8019853	-0.01476	0	0	0.01463389	0.01433118	0.1027503	0.08492395	0	0	0	0
-0.1143809	0.01461595	-0.02029812	0.001990817	-0.0008968122	-0.0009886808	0.02085452	0.5878237	0.1041538	-0.8019853	-0.01476	0	0	0.01461595	0.01431635	0.102713	0.08475068	0	0	0	0
-0.1143411	0.01459804	-0.02031789	0.001991073	-0.0008955361	-0.0009886861	0.02085453	0.5878237	0.1041538	-0.8019853	-0.01476	0	0	0.01459804	0.01430158	0.1026758	0.0845807	0	0	0	0
-0.1143013	0.01458015	-0.02033766	0.001991136	-0.0008945437	-0.0009886753	0.02085453	0.5878237	0.1041538	-0.8019853	-0.01476	0	0	0.01458015	0.01428694	0.1026385	0.08438877	0	0	0	0
-0.1142614	0.01456227	-0.02035744	0.001991109	-0.0008937679	-0.0009886513	0.02085453	0.5878236	0.1041538	-0.8019854	-0.01476	0	0	0.01456227	0.01427232	0.1026013	0.08403256	0	0	0	0
-0.1142216	0.01454441	-0.02037721	0.001991045	-0.000893159	-0.0009886195	0.02085452	0.5878237	0.1041538	-0.8019853	-0.01476	0	0	0.01454441	0.0142577	0.1025641	0.08363153	0	0	0	0
-0.1141818	0.01452656	-0.02039698	0.00199097	-0.0008926799	-0.0009885842	0.02085453	0.5878237	0.1041538	-0.8019853	-0.01476	0	0	0.01452656	0.0142431	0.1025268	0.08339572	0	0	0	0
-0.114142	0.01450871	-0.02041675	0.001990898	-0.0008923021	-0.0009885491	0.02085453	0.5878237	0.1041538	-0.8019853	-0.01476	0	0	0.01450871	0.01422901	0.1024896	0.0832194	0	0	0	0
-0.1141022	0.01449087	-0.02043652	0.001990834	-0.0008920036	-0.000988516	0.02085448	0.5878238	0.1041539	-0.8019852	-0.01476	0	0	0.01449087	0.01421535	0.1024524	0.08305691	0	0	0	0
-0.1140624	0.01447304	-0.02045629	0.001990778	-0.0008917675	-0.0009884865	0.02085452	0.5878242	0.104154	-0.801985	-0.01476	0	0	0.01447304	0.01420164	0.1024153	0.08290019	0	0	0	0
-0.1140225	0.0144552	-0.02047606	0.001990731	-0.0008915805	-0.0009884605	0.0208545	0.5878241	0.1041542	-0.801985	-0.01476	0	0	0.0144552	0.01418768	0.1023781	0.08275958	0	0	0	0
-0.1139827	0.01443737	-0.02049583	0.001990692	-0.0008914323	-0.0009884383	0.02085451	0.5878241	0.1041543	-0.801985	-0.01476	0	0	0.01443737	0.01417372	0.1023409	0.08259543	0	0	0	0
-0.1139429	0.01441955	-0.0205156	0.001990661	-0.0008913146	-0.0009884195	0.02085455	0.5878242	0.1041542	-0.8019848	-0.01476	0	0	0.01441955	0.01415977	0.1023038	0.08243427	0	0	0	0
-0.1139031	0.01440172	-0.02053537	0.001990635	-0.0008912212	-0.0009884039	0.02085456	0.5878243	0.1041544	-0.8019848	-0.01476	0	0	0.01440172	0.01414582	0.1022666	0.0822805	0	0	0	0
-0.1138633	0.0143839	-0.02055513	0.001990614	-0.000891147	-0.000988391	0.02085456	0.5878243	0.1041545	-0.8019847	-0.01476	0	0	0.0143839	0.0141296	0.1022295	0.08211675	0	0	0	0
-0.1138235	0.01436608	-0.0205749	0.001990597	-0.0008910879	-0.0009883805	0.02085458	0.5878245	0.1041545	-0.8019845	-0.01476	0	0	0.01436608	0.01411332	0.1021924	0.08191851	0	0	0	0
-0.1137837	0.01434826	-0.02059467	0.001990584	-0.0008910408	-0.000988372	0.02085458	0.5878245	0.1041545	-0.8019845	-0.01476	0	0	0.01434826	0.01409704	0.1021553	0.08169223	0	0	0	0
-0.1137438	0.01433044	-0.02061444	0.001990573	-0.0008910033	-0.000988365	0.02085458	0.5878245	0.1041545	-0.8019845	-0.01476	0	0	0.01433044	0.01408077	0.1021182	0.08090967	0	0	0	0
-0.113704	0.01431262	-0.02063421	0.001990565	-0.0008909733	-0.0009883593	0.02085458	0.5878245	0.1041545	-0.8019845	-0.01476	0	0	0.01431262	0.01406449	0.1020811	0.07224802	0	0	0	0
-0.1136642	0.0142948	-0.02065397	0.001990558	-0.0008909493	-0.0009883549	0.02085458	0.5878245	0.1041545	-0.8019845	-0.01476	0	0	0.0142948	0.01404901	0.102044	0.07194155	0	0	0	0
-0.1136244	0.01427698	-0.02067374	0.001990552	-0.0008909301	-0.0009883512	0.02085458	0.5878245	0.1041545	-0.8019845	-0.01476	0	0	0.01427698	0.01403472	0.1020069	0.07175854	0	0	0	0
-0.1135846	0.01425916	-0.02069351	0.001990548	-0.0008909146	-0.0009883483	0.02085458	0.5878246	0.1041545	-0.8019845	-0.01476	0	0	0.01425916	0.01402016	0.1019698	0.07156034	0	0	0	0
-0.1135448	0.01424134	-0.02071328	0.001990544	-0.0008909022	-0.0009883458	0.02085463	0.5878248	0.1041544	-0.8019844	-0.01476	0	0	0.01424134	0.01400615	0.1019328	0.07139206	0	0	0	0
-0.113505	0.01422353	-0.02073305	0.001990542	-0.0008908921	-0.000988344	0.0208546	0.5878248	0.1041544	-0.8019844	-0.01476	0	0	0.01422353	0.01399267	0.1018957	0.07126094	0	0	0	0
-0.1134651	0.01420571	-0.02075282	0.00199054	-0.0008908838	-0.0009883425	0.02085472	0.5878249	0.1041546	-0.8019843	-0.01476	0	0	0.01420571	0.01397919	0.1018587	0.07114981	0	0	0	0
-0.1134253	0.01418789	-0.02077258	0.001990538	-0.0008908772	-0.0009883412	0.0208547	0.5878248	0.1041547	-0.8019844	-0.01476	0	0	0.01418789	0.01396571	0.1018216	0.07103885	0	0	0	0
-0.1133855	0.01417007	-0.02079235	0.001990536	-0.0008908716	-0.0009883404	0.0208547	0.5878248	0.1041547	-0.8019844	-0.01476	0	0	0.01417007	0.01395223	0.1017846	0.07092787	0	0	0	0
-0.1133457	0.01415226	-0.02081211	0.001990535	-0.000890867	-0.0009883394	0.02085471	0.5878247	0.1041546	-0.8019844	-0.01476	0	0	0.01415226	0.01393916	0.1017476	0.07081705	0	0	0	0
