1967 18 4
-0.04663808	0.002985674	2.524128E-05	0.001272094	-0.0003884598	0.0002182092	-0.06252234	-0.7121776	0.009756683	0.6991416	-0.01476	0	0	0.2542376	0.002985674	0.001172151	0.0320176	0.04067452	0	0	0	0
-0.04661264	0.002977905	2.960466E-05	0.001272089	-0.0003884574	0.000218158	-0.06252234	-0.7121776	0.009756688	0.6991415	-0.01476	0	0	0.2542376	0.002977905	0.001182096	0.03199156	0.04056885	0	0	0	0
-0.0465872	0.002970136	3.396685E-05	0.001272084	-0.0003884553	0.0002181087	-0.06252238	-0.7121777	0.009756695	0.6991414	-0.01476	0	0	0.2542376	0.002970136	0.001192025	0.03196551	0.04046319	0	0	0	0
-0.04656176	0.002962366	3.832815E-05	0.00127208	-0.0003884533	0.0002180612	-0.06252235	-0.7121779	0.009756759	0.6991413	-0.01476	0	0	0.2542376	0.002962366	0.00120197	0.03193946	0.0403576	0	0	0	0
-0.04653632	0.002954597	4.268845E-05	0.001272075	-0.0003884509	0.0002180152	-0.06252235	-0.7121779	0.009756759	0.6991413	-0.01476	0	0	0.2542376	0.002954597	0.001211899	0.03191342	0.04025194	0	0	0	0
-0.04651088	0.002946828	4.704787E-05	0.001272071	-0.0003884484	0.0002179708	-0.06252235	-0.7121779	0.009756759	0.6991413	-0.01476	0	0	0.2542376	0.002946828	0.001221846	0.03188737	0.04014628	0	0	0	0
-0.04648544	0.002939059	5.140634E-05	0.001272067	-0.000388446	0.000217928	-0.06252247	-0.7121778	0.009756876	0.6991413	-0.01476	0	0	0.2542376	0.002939059	0.001231684	0.03186133	0.04004061	0	0	0	0
-0.04646001	0.002931291	5.576416E-05	0.001272063	-0.0003884439	0.0002178868	-0.06252243	-0.712178	0.0097569	0.6991412	-0.01476	0	0	0.2542376	0.002931291	0.001241233	0.03183529	0.03993503	0	0	0	0
-0.04643457	0.002923522	6.012127E-05	0.001272059	-0.0003884415	0.0002178469	-0.06252246	-0.7121779	0.009756892	0.6991413	-0.01476	0	0	0.2542376	0.002923522	0.001250765	0.03180926	0.03982932	0	0	0	0
-0.04640913	0.002915753	6.447748E-05	0.001272055	-0.0003884395	0.0002178085	-0.06252249	-0.7121778	0.009756818	0.6991413	-0.01476	0	0	0.2542376	0.002915753	0.001259624	0.03178322	0.03972356	0	0	0	0
-0.04638369	0.002907984	6.883284E-05	0.001272051	-0.0003884375	0.0002177714	-0.06252253	-0.7121778	0.009756789	0.6991413	-0.01476	0	0	0.2542376	0.002907984	0.001268334	0.03175718	0.03961786	0	0	0	0
-0.04635825	0.002900215	7.318772E-05	0.001272048	-0.0003884356	0.0002177356	-0.06252255	-0.7121779	0.009756793	0.6991412	-0.01476	0	0	0.2542376	0.002900215	0.001277059	0.03173115	0.03951219	0	0	0	0
-0.04633281	0.002892446	7.754174E-05	0.001272044	-0.0003884335	0.0002177011	-0.06252255	-0.7121779	0.009756793	0.6991412	-0.01476	0	0	0.2542376	0.002892446	0.001285768	0.03170512	0.03940653	0	0	0	0
