4633 12 4
0	3.37	0	0	0	0	-1476	0	0	3.37	0.5699999	1476.004		0	0	0	0
-1.907349E-06	3.368885	8.583069E-06	0	-0.05599093	0	-1476	0	0	3.368885	0.5688846	1476.004		0	0	0	0
-5.00679E-06	3.366725	2.384186E-06	0	-0.107625	0	-1476	0	0	3.366725	0.5667255	1476.004		0	0	0	0
5.364418E-06	3.363561	-1.573563E-05	0	-0.1576264	0	-1476	0	0	3.363561	0.5635612	1476.004		0	0	0	0
8.702278E-06	3.359437	-2.193451E-05	0	-0.2059655	0	-1476	0	0	3.359437	0.559437	1476.004		0	0	0	0
1.233816E-05	3.354379	-2.765656E-05	0	-0.2525957	0	-1476	0	0	3.354379	0.5543787	1476.004		0	0	0	0
1.555681E-05	3.348423	-3.385544E-05	0	-0.2974681	0	-1476	0	0	3.348423	0.5484226	1476.004		0	0	0	0
1.901388E-05	3.341606	-4.148483E-05	0	-0.3405535	0	-1476	0	0	3.341606	0.5416062	1476.004		0	0	0	0
2.18749E-05	3.333964	-4.768372E-05	0	-0.3818214	0	-1476	0	0	3.333964	0.5339644	1476.004		0	0	0	0
2.580881E-05	3.325535	-5.245209E-05	0	-0.421238	0	-1476	0	0	3.325535	0.5255353	1476.004		0	0	0	0
2.592802E-05	3.316354	-5.531311E-05	0	-0.4587829	0	-1476	0	0	3.316354	0.5163538	1476.004		0	0	0	0
2.616644E-05	3.306463	-5.674362E-05	0	-0.4944503	0	-1476	0	0	3.306463	0.5064633	1476.004		0	0	0	0
2.706051E-05	3.295897	-5.76973E-05	0	-0.5282132	0	-1476	0	0	3.295897	0.4958966	1476.004		0	0	0	0
2.831221E-05	3.284696	-5.76973E-05	0	-0.5600579	0	-1476	0	0	3.284696	0.4846961	1476.004		0	0	0	0
2.646446E-05	3.2729	-5.674362E-05	0	-0.5899851	0	-1476	0	0	3.2729	0.4728997	1476.004		0	0	0	0
2.44379E-05	3.260542	-5.340576E-05	0	-0.6179922	0	-1476	0	0	3.260542	0.4605424	1476.004		0	0	0	0
2.342463E-05	3.247664	-5.054474E-05	0	-0.6440763	0	-1476	0	0	3.247664	0.4476645	1476.004		0	0	0	0
2.354383E-05	3.234302	-4.911423E-05	0	-0.6682407	0	-1476	0	0	3.234302	0.4343016	1476.004		0	0	0	0
2.300739E-05	3.220493	-5.197525E-05	0	-0.6904985	0	-1476	0	0	3.220493	0.4204929	1476.004		0	0	0	0
3.325939E-05	3.206257	-7.247925E-05	0	-0.7108303	0	-1476	0	0	3.206257	0.4062569	1476.004		0	0	0	0
3.302097E-05	3.191657	-8.296967E-05	0	-0.7292672	0	-1476	0	0	3.191657	0.3916571	1476.003		0	0	0	0
4.74453E-05	3.176717	-0.0001044273	0	-0.7458262	0	-1476	0	0	3.176717	0.3767173	1476.003		0	0	0	0
5.00083E-05	3.161502	-0.000108242	0	-0.7605473	0	-1476	0	0	3.161502	0.3615024	1476.003		0	0	0	0
5.00083E-05	3.146033	-0.000108242	0	-0.7734576	0	-1476	0	0	3.146033	0.3460329	1476.003		0	0	0	0
6.008148E-05	3.130322	-0.0001282692	0	-0.7845594	0	-1476	0	0	3.130322	0.3303225	1476.003		0	0	0	0
6.204844E-05	3.114441	-0.0001320839	0	-0.7938834	0	-1476	0	0	3.114441	0.314441	1476.003		0	0	0	0
6.091595E-05	3.098399	-0.000146389	0	-0.8014743	0	-1476	0	0	3.098399	0.2983992	1476.003		0	0	0	0
6.991625E-05	3.082247	-0.0001568794	0	-0.8073596	0	-1476	0	0	3.082247	0.2822468	1476.003		0	0	0	0
8.171797E-05	3.06601	-0.0001745224	0	-0.8115773	0	-1476	0	0	3.06601	0.2660105	1476.003		0	0	0	0
9.149313E-05	3.049722	-0.000181675	0	-0.8141702	0	-1476	0	0	3.049722	0.2497222	1476.003		0	0	0	0
0.0001043677	3.033404	-0.0001955032	0	-0.8151582	0	-1476	0	0	3.033404	0.2334039	1476.003		0	0	0	0
0.0001050234	3.017109	-0.0001959801	0	-0.8145949	0	-1476	0	0	3.017109	0.2171094	1476.003		0	0	0	0
0.0001000166	3.000859	-0.0001983643	0	-0.8125386	0	-1476	0	0	3.000859	0.2008588	1476.003		0	0	0	0
9.930134E-05	2.984678	-0.0002007484	0	-0.8090214	0	-1476	0	0	2.984678	0.1846783	1476.003		0	0	0	0
9.489059E-05	2.968604	-0.0001916885	0	-0.8041	0	-1476	0	0	2.968604	0.1686037	1476.003		0	0	0	0
9.489059E-05	2.952647	-0.0001916885	0	-0.797812	0	-1476	0	0	2.952647	0.1526473	1476.003		0	0	0	0
9.590387E-05	2.936833	-0.0002017021	0	-0.790194	0	-1476	0	0	2.936833	0.1368334	1476.003		0	0	0	0
0.0001053214	2.921195	-0.0002198219	0	-0.7813045	0	-1476	0	0	2.921195	0.1211951	1476.003		0	0	0	0
9.977818E-05	2.905757	-0.0002326965	0	-0.7711875	0	-1476	0	0	2.905757	0.1057575	1476.003		0	0	0	0
9.441376E-05	2.890551	-0.0002403259	0	-0.7599165	0	-1476	0	0	2.890551	0.09055066	1476.003		0	0	0	0
9.441376E-05	2.8756	-0.0002403259	0	-0.7475461	0	-1476	0	0	2.8756	0.07559991	1476.003		0	0	0	0
0.0001031756	2.860907	-0.0002555847	0	-0.7341226	0	-1476	0	0	2.860907	0.06090713	1476.003		0	0	0	0
0.0001000166	2.846503	-0.0002660751	0	-0.7196803	0	-1476	0	0	2.846503	0.04650331	1476.003		0	0	0	0
0.0001000166	2.832417	-0.0002660751	0	-0.7043029	0	-1476	0	0	2.832417	0.03241706	1476.003		0	0	0	0
0.0001012683	2.81865	-0.0002741814	0	-0.6880358	0	-1476	0	0	2.81865	0.01864982	1476.003		0	0	0	0
0.000105381	2.805226	-0.0002799034	0	-0.6709256	0	-1476	0	0	2.805226	0.005226374	1476.003		0	0	0	0
0.0001165867	2.792148	-0.0003042221	0	-0.653025	0	-1476	0	0	2.792148	-0.007852316	1476.003		0	0	0	0
0.0001195073	2.779449	-0.0003185272	0	-0.6343933	0	-1476	0	0	2.779449	-0.02055049	1476.003		0	0	0	0
0.0001143813	2.767135	-0.0003290176	0	-0.6150917	0	-1476	0	0	2.767135	-0.03286529	1476.003		0	0	0	0
0.0001143813	2.755231	-0.0003290176	0	-0.5951795	0	-1476	0	0	2.755231	-0.04476905	1476.003		0	0	0	0
0.0001143813	2.743737	-0.0003290176	0	-0.5747114	0	-1476	0	0	2.743737	-0.05626321	1476.003		0	0	0	0
0.0001143813	2.732662	-0.0003290176	0	-0.5537336	0	-1476	0	0	2.732662	-0.06733775	1476.003		0	0	0	0
0.0001143813	2.722016	-0.0003290176	0	-0.5322971	0	-1476	0	0	2.722016	-0.07798362	1476.003		0	0	0	0
0.0001213551	2.711795	-0.0003404617	0	-0.5104502	0	-1476	0	0	2.711795	-0.0882051	1476.003		0	0	0	0
0.0001222491	2.702027	-0.0003423691	0	-0.4882441	0	-1476	0	0	2.702027	-0.09797263	1476.003		0	0	0	0
0.0001222491	2.692712	-0.0003423691	0	-0.4657462	0	-1476	0	0	2.692712	-0.1072876	1476.003		0	0	0	0
0.0001222491	2.683852	-0.0003423691	0	-0.4429996	0	-1476	0	0	2.683852	-0.1161478	1476.003		0	0	0	0
0.0001270175	2.675453	-0.0003428459	0	-0.4200546	0	-1476	0	0	2.675453	-0.1245468	1476.003		0	0	0	0
0.0001270175	2.667514	-0.0003428459	0	-0.3969503	0	-1476	0	0	2.667514	-0.1324856	1476.003		0	0	0	0
0.0001296997	2.660021	-0.0003595352	0	-0.3737283	0	-1476	0	0	2.660021	-0.1399786	1476.003		0	0	0	0
0.0001296997	2.653012	-0.0003595352	0	-0.3504468	0	-1476	0	0	2.653012	-0.1469877	1476.003		0	0	0	0
0.0001296997	2.646469	-0.0003595352	0	-0.3271605	0	-1476	0	0	2.646469	-0.1535308	1476.002		0	0	0	0
0.0001296997	2.640391	-0.0003595352	0	-0.3039036	0	-1476	0	0	2.640391	-0.1596091	1476.002		0	0	0	0
0.0001296997	2.634777	-0.0003595352	0	-0.2807186	0	-1476	0	0	2.634777	-0.1652234	1476.002		0	0	0	0
0.0001296997	2.629624	-0.0003595352	0	-0.257647	0	-1476	0	0	2.629624	-0.1703761	1476.002		0	0	0	0
0.0001295209	2.624936	-0.0003519058	0	-0.2347316	0	-1476	0	0	2.624936	-0.1750638	1476.002		0	0	0	0
0.0001316071	2.620695	-0.0003509521	0	-0.2120084	0	-1476	0	0	2.620695	-0.1793053	1476.002		0	0	0	0
0.0001297593	2.616904	-0.0003466606	0	-0.1895043	0	-1476	0	0	2.616904	-0.1830957	1476.002		0	0	0	0
0.0001297593	2.613559	-0.0003466606	0	-0.1672706	0	-1476	0	0	2.613559	-0.1864412	1476.002		0	0	0	0
0.0001294613	2.610638	-0.0003662109	0	-0.1453237	0	-1476	0	0	2.610638	-0.1893618	1476.002		0	0	0	0
0.0001427531	2.608142	-0.0003900528	0	-0.1236908	0	-1476	0	0	2.608142	-0.1918576	1476.002		0	0	0	0
0.0001468658	2.606085	-0.0004019737	0	-0.1024184	0	-1476	0	0	2.606085	-0.1939147	1476.002		0	0	0	0
0.0001484156	2.604453	-0.0004053116	0	-0.08156122	0	-1476	0	0	2.604453	-0.1955469	1476.002		0	0	0	0
0.0001567602	2.603221	-0.0004239082	0	-0.0611245	0	-1476	0	0	2.603221	-0.196779	1476.002		0	0	0	0
0.0001581311	2.602395	-0.0004281998	0	-0.04112455	0	-1476	0	0	2.602395	-0.1976049	1476.002		0	0	0	0
0.0001581311	2.601963	-0.0004281998	0	-0.02160029	0	-1476	0	0	2.601963	-0.1980369	1476.002		0	0	0	0
0.0001594424	2.601912	-0.0004343987	0	-0.002578393	0	-1476	0	0	2.601912	-0.1980875	1476.002		0	0	0	0
0.0001564622	2.602242	-0.0004267693	0	0.0159194	0	-1476	0	0	2.602242	-0.1977584	1476.002		0	0	0	0
0.0001564622	2.602919	-0.0004267693	0	0.03387636	0	-1476	0	0	2.602919	-0.1970809	1476.002		0	0	0	0
0.0001545548	2.603946	-0.0004272461	0	0.05128576	0	-1476	0	0	2.603946	-0.1960542	1476.002		0	0	0	0
0.0001545548	2.605308	-0.0004272461	0	0.06811924	0	-1476	0	0	2.605308	-0.1946919	1476.002		0	0	0	0
0.0001684427	2.606975	-0.000451088	0	0.08438151	0	-1476	0	0	2.606975	-0.1930254	1476.002		0	0	0	0
0.000169456	2.60897	-0.000451088	0	0.1000433	0	-1476	0	0	2.60897	-0.1910298	1476.002		0	0	0	0
0.0001693964	2.611271	-0.0004529953	0	0.1150756	0	-1476	0	0	2.611271	-0.188729	1476.002		0	0	0	0
0.0001693964	2.613861	-0.0004529953	0	0.1294786	0	-1476	0	0	2.613861	-0.1861393	1476.002		0	0	0	0
0.0001693964	2.616725	-0.0004529953	0	0.1432416	0	-1476	0	0	2.616725	-0.1832745	1476.002		0	0	0	0
0.0001693964	2.619853	-0.0004529953	0	0.1563605	0	-1476	0	0	2.619853	-0.1801474	1476.002		0	0	0	0
0.0001693964	2.623229	-0.0004529953	0	0.1688269	0	-1476	0	0	2.623229	-0.1767709	1476.002		0	0	0	0
0.0001693964	2.626842	-0.0004529953	0	0.1806363	0	-1476	0	0	2.626842	-0.1731584	1476.002		0	0	0	0
0.0001693964	2.630677	-0.0004529953	0	0.1917844	0	-1476	0	0	2.630677	-0.1693227	1476.002		0	0	0	0
0.0001693964	2.634723	-0.0004529953	0	0.2022678	0	-1476	0	0	2.634723	-0.1652772	1476.002		0	0	0	0
0.0001693964	2.638964	-0.0004529953	0	0.2120853	0	-1476	0	0	2.638964	-0.1610358	1476.002		0	0	0	0
0.0001693964	2.643389	-0.0004529953	0	0.2212374	0	-1476	0	0	2.643389	-0.1566112	1476.002		0	0	0	0
0.0001693964	2.647983	-0.0004529953	0	0.2297269	0	-1476	0	0	2.647983	-0.1520169	1476.002		0	0	0	0
0.0001693964	2.652734	-0.0004529953	0	0.2375522	0	-1476	0	0	2.652734	-0.1472657	1476.003		0	0	0	0
0.0001693964	2.657629	-0.0004529953	0	0.2447191	0	-1476	0	0	2.657629	-0.1423714	1476.003		0	0	0	0
0.0001693964	2.662653	-0.0004529953	0	0.2512333	0	-1476	0	0	2.662653	-0.137347	1476.003		0	0	0	0
0.0001693964	2.667795	-0.0004529953	0	0.2570991	0	-1476	0	0	2.667795	-0.1322048	1476.003		0	0	0	0
