4517 18 4
-0.1047097	0.03099171	-0.0007271057	0.002087043	-0.001038224	-0.0002953667	0.1116509	0.6953487	0.06436402	-0.707023	-0.01476	0	0	1	0.03099171	0.03014777	0.09514184	0.1252947	0	0	0	0
-0.104668	0.03097094	-0.0007330129	0.002087043	-0.001038223	-0.0002953674	0.1116509	0.6953489	0.06436401	-0.7070229	-0.01476	0	0	1	0.03097094	0.03012996	0.09509567	0.1252108	0	0	0	0
-0.1046263	0.03095018	-0.0007389201	0.002087043	-0.001038222	-0.0002953678	0.1116509	0.695349	0.06436399	-0.7070227	-0.01476	0	0	1	0.03095018	0.03011247	0.09504949	0.1251269	0	0	0	0
-0.1045845	0.03092941	-0.0007448274	0.002087043	-0.001038221	-0.0002953678	0.1116509	0.695349	0.06436399	-0.7070227	-0.01476	0	0	1	0.03092941	0.03009566	0.09500331	0.1250429	0	0	0	0
-0.1045428	0.03090865	-0.0007507348	0.002087043	-0.00103822	-0.0002953679	0.1116509	0.695349	0.06436399	-0.7070227	-0.01476	0	0	1	0.03090865	0.03007885	0.09495714	0.124959	0	0	0	0
-0.1045011	0.03088789	-0.0007566421	0.002087042	-0.001038219	-0.000295368	0.1116509	0.695349	0.06436399	-0.7070227	-0.01476	0	0	1	0.03088789	0.03006204	0.09491096	0.1248751	0	0	0	0
-0.1044593	0.03086712	-0.0007625493	0.002087042	-0.001038218	-0.0002953681	0.1116508	0.6953492	0.0643639	-0.7070227	-0.01476	0	0	1	0.03086712	0.03004523	0.09486479	0.1247912	0	0	0	0
-0.1044176	0.03084636	-0.0007684565	0.002087042	-0.001038217	-0.0002953681	0.1116508	0.6953492	0.06436389	-0.7070227	-0.01476	0	0	1	0.03084636	0.03002843	0.09481861	0.1247073	0	0	0	0
-0.1043758	0.03082559	-0.0007743639	0.002087042	-0.001038216	-0.0002953682	0.1116508	0.6953492	0.06436389	-0.7070227	-0.01476	0	0	1	0.03082559	0.03001162	0.09477244	0.1246234	0	0	0	0
-0.1043341	0.03080483	-0.0007802712	0.002087042	-0.001038215	-0.0002953682	0.1116508	0.6953492	0.06436389	-0.7070227	-0.01476	0	0	1	0.03080483	0.02999481	0.09472627	0.1245395	0	0	0	0
-0.1042924	0.03078406	-0.0007861787	0.002087042	-0.001038214	-0.0002953683	0.1116509	0.6953495	0.06436396	-0.7070224	-0.01476	0	0	1	0.03078406	0.02997766	0.0946801	0.1244555	0	0	0	0
-0.1042506	0.0307633	-0.0007920859	0.002087042	-0.001038213	-0.0002953681	0.1116508	0.6953495	0.06436388	-0.7070222	-0.01476	0	0	1	0.0307633	0.02995978	0.09463393	0.1243716	0	0	0	0
-0.1042089	0.03074254	-0.0007979929	0.002087043	-0.001038212	-0.0002953675	0.1116508	0.6953496	0.06436384	-0.7070222	-0.01476	0	0	1	0.03074254	0.0299419	0.09458775	0.1242878	0	0	0	0
-0.1041671	0.03072177	-0.0008039	0.002087043	-0.001038211	-0.000295367	0.1116507	0.6953496	0.06436384	-0.7070222	-0.01476	0	0	1	0.03072177	0.02992402	0.09454159	0.1242039	0	0	0	0
-0.1041254	0.03070101	-0.0008098072	0.002087043	-0.00103821	-0.0002953666	0.1116507	0.6953496	0.06436384	-0.7070222	-0.01476	0	0	1	0.03070101	0.02990614	0.09449542	0.1241199	0	0	0	0
-0.1040837	0.03068024	-0.0008157145	0.002087043	-0.001038208	-0.0002953661	0.1116506	0.6953498	0.06436385	-0.7070221	-0.01476	0	0	1	0.03068024	0.02988826	0.09444924	0.1240361	0	0	0	0
-0.1040419	0.03065948	-0.0008216218	0.002087043	-0.001038207	-0.0002953656	0.1116506	0.6953498	0.06436384	-0.707022	-0.01476	0	0	1	0.03065948	0.02987039	0.09440309	0.1239521	0	0	0	0
-0.1040002	0.03063872	-0.0008275288	0.002087043	-0.001038206	-0.0002953652	0.1116507	0.6953496	0.06436379	-0.7070221	-0.01476	0	0	1	0.03063872	0.02985251	0.09435692	0.1238682	0	0	0	0
-0.1039585	0.03061795	-0.000833436	0.002087043	-0.001038205	-0.0002953647	0.1116507	0.6953498	0.06436373	-0.707022	-0.01476	0	0	1	0.03061795	0.02983469	0.09431075	0.1237843	0	0	0	0
-0.1039167	0.03059719	-0.0008393432	0.002087043	-0.001038204	-0.000295364	0.1116507	0.6953498	0.06436373	-0.707022	-0.01476	0	0	1	0.03059719	0.02981718	0.09426459	0.1237004	0	0	0	0
-0.103875	0.03057642	-0.0008452506	0.002087042	-0.001038203	-0.0002953633	0.1116507	0.6953498	0.06436373	-0.707022	-0.01476	0	0	1	0.03057642	0.02980027	0.09421843	0.1236164	0	0	0	0
-0.1038332	0.03055566	-0.0008511579	0.002087042	-0.001038202	-0.0002953627	0.1116506	0.6953497	0.06436364	-0.7070222	-0.01476	0	0	1	0.03055566	0.02978341	0.09417227	0.1235326	0	0	0	0
-0.1037915	0.0305349	-0.0008570649	0.002087042	-0.001038201	-0.0002953623	0.1116506	0.6953497	0.06436364	-0.7070222	-0.01476	0	0	1	0.0305349	0.02976656	0.09412611	0.1234487	0	0	0	0
-0.1037498	0.03051413	-0.0008629719	0.002087042	-0.0010382	-0.000295362	0.1116506	0.6953496	0.06436357	-0.7070222	-0.01476	0	0	1	0.03051413	0.02974971	0.09407994	0.1233648	0	0	0	0
-0.103708	0.03049336	-0.0008688788	0.002087042	-0.001038199	-0.0002953616	0.1116506	0.6953495	0.06436365	-0.7070223	-0.01476	0	0	1	0.03049336	0.02973284	0.09403378	0.1232808	0	0	0	0
-0.1036663	0.0304726	-0.0008747859	0.002087042	-0.001038198	-0.0002953613	0.1116506	0.6953495	0.06436367	-0.7070223	-0.01476	0	0	1	0.0304726	0.02971599	0.09398761	0.1231968	0	0	0	0
-0.1036246	0.03045183	-0.0008806929	0.002087041	-0.001038197	-0.000295361	0.1116506	0.6953493	0.06436358	-0.7070225	-0.01476	0	0	1	0.03045183	0.02969914	0.09394147	0.1231129	0	0	0	0
-0.1035828	0.03043107	-0.0008865999	0.002087041	-0.001038195	-0.000295361	0.1116507	0.6953495	0.06436354	-0.7070224	-0.01476	0	0	1	0.03043107	0.02968123	0.0938953	0.123029	0	0	0	0
-0.1035411	0.0304103	-0.0008925071	0.002087041	-0.001038194	-0.000295361	0.1116507	0.6953495	0.06436349	-0.7070223	-0.01476	0	0	1	0.0304103	0.02966325	0.09384915	0.1229451	0	0	0	0
-0.1034993	0.03038954	-0.0008984145	0.002087041	-0.001038193	-0.0002953609	0.1116507	0.6953495	0.06436346	-0.7070223	-0.01476	0	0	1	0.03038954	0.02964547	0.09380299	0.1228612	0	0	0	0
-0.1034576	0.03036878	-0.0009043216	0.00208704	-0.001038192	-0.0002953606	0.1116507	0.6953494	0.06436341	-0.7070225	-0.01476	0	0	1	0.03036878	0.02962782	0.09375684	0.1227773	0	0	0	0
-0.1034159	0.03034801	-0.0009102288	0.00208704	-0.001038191	-0.0002953606	0.1116507	0.6953494	0.06436341	-0.7070225	-0.01476	0	0	1	0.03034801	0.02961018	0.09371068	0.1226934	0	0	0	0
