11065 16 4
-34706.97	6712.995	-12670.12	-185.1747	-113.2772	-99.59501	0.1310726	-0.5724044	-0.08476821	-1476	0	0	6712.995	4138.985	36192.45	7906.254	10	0	0	0
-34710.68	6710.729	-12672.11	-185.1747	-113.277	-99.59499	0.1310726	-0.5724046	-0.08476819	-1476	0	0	6710.729	4137.685	36196.13	7901.451	10	0	0	0
-34714.38	6708.463	-12674.1	-185.1747	-113.2768	-99.59498	0.1310726	-0.5724045	-0.0847682	-1476	0	0	6708.463	4136.383	36199.81	7896.652	10	0	0	0
-34718.08	6706.198	-12676.1	-185.1747	-113.2766	-99.59496	0.1310726	-0.5724046	-0.08476821	-1476	0	0	6706.198	4135.082	36203.49	7891.85	10	0	0	0
-34721.79	6703.932	-12678.09	-185.1747	-113.2764	-99.59495	0.1310726	-0.5724046	-0.08476821	-1476	0	0	6703.932	4133.781	36207.17	7887.05	10	0	0	0
-34725.49	6701.667	-12680.08	-185.1746	-113.2763	-99.59493	0.1310726	-0.5724046	-0.08476821	-1476	0	0	6701.667	4132.48	36210.84	7882.248	10	0	0	0
-34729.19	6699.401	-12682.07	-185.1746	-113.2761	-99.59492	0.1310726	-0.5724046	-0.08476818	-1476	0	0	6699.401	4131.285	36214.52	7877.446	10	0	0	0
-34732.89	6697.135	-12684.07	-185.1746	-113.2759	-99.5949	0.1310726	-0.5724046	-0.08476817	-1476	0	0	6697.135	4130.187	36218.2	7872.646	10	0	0	0
-34736.6	6694.87	-12686.06	-185.1745	-113.2757	-99.59489	0.1310726	-0.5724047	-0.08476817	-1476	0	0	6694.87	4129.088	36221.88	7867.844	10	0	0	0
-34740.3	6692.604	-12688.05	-185.1745	-113.2755	-99.59487	0.1310725	-0.5724049	-0.08476821	-1476	0	0	6692.604	4127.99	36225.56	7863.042	10	0	0	0
-34744	6690.338	-12690.04	-185.1745	-113.2753	-99.59485	0.1310726	-0.572405	-0.0847683	-1476	0	0	6690.338	4126.891	36229.24	7858.24	10	0	0	0
