16409 16 4
19983.82	5107.473	19016.56	167.243	65.98376	131.764	-0.01829149	0.9414297	-0.03165261	-1476	0	0	5107.473	4205.32	29124.55	15714.21	10	0	0	0
19987.17	5108.793	19019.19	167.243	65.98355	131.764	-0.01829149	0.9414297	-0.03165261	-1476	0	0	5108.793	4207.359	29128.97	15709.78	10	0	0	0
19990.51	5110.113	19021.83	167.243	65.98334	131.7639	-0.01829149	0.9414297	-0.03165261	-1476	0	0	5110.113	4209.398	29133.39	15705.35	10	0	0	0
19993.86	5111.433	19024.46	167.243	65.98312	131.7639	-0.01829149	0.9414297	-0.03165261	-1476	0	0	5111.433	4211.413	29137.8	15700.91	10	0	0	0
19997.2	5112.752	19027.1	167.2429	65.98291	131.7639	-0.01829148	0.9414297	-0.03165263	-1476	0	0	5112.752	4213.39	29142.22	15696.47	10	0	0	0
20000.55	5114.072	19029.73	167.2429	65.9827	131.7639	-0.01829152	0.9414297	-0.03165258	-1476	0	0	5114.072	4215.154	29146.64	15692.03	10	0	0	0
20003.89	5115.392	19032.37	167.2429	65.98248	131.7639	-0.01829149	0.9414297	-0.03165257	-1476	0	0	5115.392	4216.556	29151.06	15687.59	10	0	0	0
20007.24	5116.712	19035	167.2429	65.98227	131.7638	-0.01829149	0.9414297	-0.03165257	-1476	0	0	5116.712	4217.958	29155.47	15683.15	10	0	0	0
20010.59	5118.032	19037.64	167.2428	65.98206	131.7638	-0.01829149	0.9414297	-0.03165257	-1476	0	0	5118.032	4219.359	29159.89	15678.72	10	0	0	0
20013.93	5119.352	19040.27	167.2428	65.98184	131.7638	-0.01829149	0.9414297	-0.03165257	-1476	0	0	5119.352	4220.761	29164.31	15674.28	10	0	0	0
20017.28	5120.671	19042.91	167.2428	65.98163	131.7638	-0.01829149	0.9414297	-0.03165257	-1476	0	0	5120.671	4222.163	29168.72	15669.84	10	0	0	0
20020.62	5121.991	19045.54	167.2428	65.98141	131.7638	-0.01829149	0.9414297	-0.03165257	-1476	0	0	5121.991	4223.565	29173.14	15665.41	10	0	0	0
20023.97	5123.311	19048.18	167.2428	65.9812	131.7638	-0.01829149	0.9414297	-0.03165257	-1476	0	0	5123.311	4224.967	29177.56	15660.97	10	0	0	0
20027.31	5124.631	19050.81	167.2427	65.98099	131.7637	-0.01829149	0.9414297	-0.03165256	-1476	0	0	5124.631	4226.389	29181.98	15656.54	10	0	0	0
20030.66	5125.951	19053.45	167.2427	65.98077	131.7637	-0.01829153	0.9414296	-0.03165257	-1476	0	0	5125.951	4227.813	29186.39	15652.08	10	0	0	0
20034.01	5127.271	19056.08	167.2427	65.98056	131.7637	-0.01829158	0.9414296	-0.03165257	-1476	0	0	5127.271	4229.236	29190.81	15647.65	10	0	0	0
20037.35	5128.59	19058.71	167.2426	65.98035	131.7637	-0.01829157	0.9414296	-0.03165258	-1476	0	0	5128.59	4230.66	29195.23	15643.23	10	0	0	0
