4451 16 4
-0.1909151	0.02609427	0.03058246	0.002343905	-0.0007250987	-0.0007841022	0.01027075	0.6545857	0.04307045	-0.75469	-0.01476	0	0	0.02609427	0.02287094	0.1806843	0.3268763	0	0	0	0
-0.1908682	0.02607977	0.03056678	0.002343904	-0.0007250975	-0.0007841021	0.01027075	0.6545857	0.04307045	-0.75469	-0.01476	0	0	0.02607977	0.02286577	0.1806339	0.3262867	0	0	0	0
-0.1908214	0.02606527	0.0305511	0.002343904	-0.0007250963	-0.000784102	0.01027072	0.6545857	0.04307046	-0.75469	-0.01476	0	0	0.02606527	0.02286056	0.1805834	0.3260983	0	0	0	0
-0.1907745	0.02605077	0.03053542	0.002343904	-0.000725095	-0.000784102	0.01027068	0.6545857	0.04307044	-0.75469	-0.01476	0	0	0.02605077	0.02285535	0.180533	0.3259087	0	0	0	0
-0.1907276	0.02603626	0.03051974	0.002343904	-0.0007250937	-0.000784102	0.01027068	0.6545857	0.04307044	-0.75469	-0.01476	0	0	0.02603626	0.02285013	0.1804825	0.3257207	0	0	0	0
-0.1906807	0.02602176	0.03050406	0.002343904	-0.0007250924	-0.0007841019	0.01027077	0.6545856	0.04307051	-0.7546901	-0.01476	0	0	0.02602176	0.02284492	0.1804321	0.3255411	0	0	0	0
-0.1906339	0.02600726	0.03048838	0.002343904	-0.000725091	-0.0007841018	0.01027077	0.6545856	0.04307051	-0.7546901	-0.01476	0	0	0.02600726	0.02283971	0.1803816	0.3253624	0	0	0	0
-0.190587	0.02599276	0.0304727	0.002343903	-0.0007250896	-0.0007841017	0.01027077	0.6545856	0.04307051	-0.7546901	-0.01476	0	0	0.02599276	0.02283376	0.1803312	0.325179	0	0	0	0
-0.1905401	0.02597825	0.03045701	0.002343903	-0.0007250883	-0.0007841017	0.01027077	0.6545855	0.0430705	-0.7546901	-0.01476	0	0	0.02597825	0.0228284	0.1802807	0.324889	0	0	0	0
-0.1904932	0.02596375	0.03044133	0.002343903	-0.0007250868	-0.0007841017	0.01027078	0.6545858	0.0430705	-0.7546899	-0.01476	0	0	0.02596375	0.02282319	0.1802303	0.3247085	0	0	0	0
-0.1904464	0.02594925	0.03042565	0.002343903	-0.0007250854	-0.0007841015	0.01027078	0.6545858	0.0430705	-0.7546899	-0.01476	0	0	0.02594925	0.02281798	0.1801799	0.3241506	0	0	0	0
-0.1903995	0.02593475	0.03040997	0.002343903	-0.0007250839	-0.0007841015	0.01027083	0.654586	0.04307045	-0.7546898	-0.01476	0	0	0.02593475	0.02281277	0.1801294	0.3238153	0	0	0	0
-0.1903526	0.02592025	0.03039429	0.002343903	-0.0007250825	-0.0007841015	0.01027085	0.6545861	0.04307041	-0.7546897	-0.01476	0	0	0.02592025	0.02280756	0.180079	0.3235516	0	0	0	0
-0.1903057	0.02590575	0.03037861	0.002343903	-0.000725081	-0.0007841014	0.01027086	0.654586	0.04307048	-0.7546898	-0.01476	0	0	0.02590575	0.02280215	0.1800285	0.3233986	0	0	0	0
-0.1902589	0.02589124	0.03036293	0.002343903	-0.0007250796	-0.0007841014	0.01027082	0.6545858	0.04307058	-0.7546899	-0.01476	0	0	0.02589124	0.02279645	0.1799781	0.3232339	0	0	0	0
-0.190212	0.02587674	0.03034725	0.002343902	-0.000725078	-0.0007841013	0.01027085	0.6545857	0.04307066	-0.7546901	-0.01476	0	0	0.02587674	0.02278938	0.1799277	0.3230603	0	0	0	0
-0.1901651	0.02586224	0.03033157	0.002343901	-0.0007250765	-0.0007841013	0.0102707	0.6545858	0.04307073	-0.7546899	-0.01476	0	0	0.02586224	0.02278148	0.1798772	0.3228791	0	0	0	0
-0.1901182	0.02584774	0.03031588	0.002343901	-0.000725075	-0.0007841012	0.01027069	0.6545859	0.04307071	-0.7546898	-0.01476	0	0	0.02584774	0.02277358	0.1798268	0.3227151	0	0	0	0
-0.1900714	0.02583323	0.0303002	0.002343901	-0.0007250734	-0.0007841011	0.01027066	0.654586	0.0430707	-0.7546897	-0.01476	0	0	0.02583323	0.02276569	0.1797763	0.322552	0	0	0	0
-0.1900245	0.02581873	0.03028452	0.002343901	-0.0007250719	-0.000784101	0.01027067	0.654586	0.04307068	-0.7546898	-0.01476	0	0	0.02581873	0.02275779	0.1797259	0.3223518	0	0	0	0
-0.1899776	0.02580423	0.03026884	0.002343901	-0.0007250704	-0.000784101	0.01027068	0.6545861	0.04307067	-0.7546896	-0.01476	0	0	0.02580423	0.02274989	0.1796755	0.3221408	0	0	0	0
-0.1899307	0.02578973	0.03025316	0.002343901	-0.0007250689	-0.000784101	0.0102707	0.6545863	0.04307072	-0.7546895	-0.01476	0	0	0.02578973	0.022742	0.179625	0.3213839	0	0	0	0
-0.1898839	0.02577523	0.03023748	0.002343902	-0.0007250674	-0.000784101	0.01027065	0.6545863	0.04307066	-0.7546896	-0.01476	0	0	0.02577523	0.0227341	0.1795746	0.321257	0	0	0	0
-0.189837	0.02576073	0.0302218	0.002343902	-0.0007250658	-0.0007841008	0.01027065	0.6545863	0.04307066	-0.7546896	-0.01476	0	0	0.02576073	0.02272642	0.1795242	0.3211313	0	0	0	0
-0.1897901	0.02574622	0.03020612	0.002343902	-0.0007250643	-0.0007841008	0.01027063	0.6545863	0.04307072	-0.7546895	-0.01476	0	0	0.02574622	0.02271925	0.1794737	0.3210055	0	0	0	0
-0.1897432	0.02573172	0.03019043	0.002343901	-0.0007250628	-0.0007841008	0.01027063	0.6545865	0.04307071	-0.7546893	-0.01476	0	0	0.02573172	0.02271209	0.1794233	0.3208798	0	0	0	0
-0.1896964	0.02571722	0.03017475	0.002343902	-0.0007250613	-0.0007841008	0.01027063	0.6545865	0.0430707	-0.7546894	-0.01476	0	0	0.02571722	0.02270267	0.1793729	0.3207514	0	0	0	0
