12117 12 4
-39239.26	14751.88	18351.66	90.37592	-104.9816	-144.8423	-0.1389504	-0.05786826	-0.02321083	-1476	0	0	14751.88	14124.37	44502.41		10	0	0	0
-39237.45	14749.78	18348.76	90.3765	-104.9796	-144.8421	-0.1389504	-0.0578683	-0.02321077	-1476	0	0	14749.78	14122.04	44498.99		10	0	0	0
-39235.64	14747.68	18345.86	90.37708	-104.9777	-144.8419	-0.1389504	-0.05786831	-0.0232107	-1476	0	0	14747.68	14119.71	44495.57		10	0	0	0
-39233.83	14745.58	18342.97	90.37762	-104.9757	-144.8417	-0.1389504	-0.05786831	-0.0232107	-1476	0	0	14745.58	14117.45	44492.14		10	0	0	0
-39232.02	14743.48	18340.07	90.37815	-104.9738	-144.8415	-0.1389503	-0.05786831	-0.0232107	-1476	0	0	14743.48	14115.31	44488.71		10	0	0	0
-39230.21	14741.38	18337.17	90.37866	-104.9718	-144.8413	-0.1389504	-0.05786831	-0.02321087	-1476	0	0	14741.38	14113.16	44485.29		10	0	0	0
-39228.41	14739.29	18334.28	90.37915	-104.9699	-144.8411	-0.1389504	-0.05786831	-0.02321087	-1476	0	0	14739.29	14111.01	44481.87		10	0	0	0
-39226.6	14737.19	18331.38	90.37962	-104.9679	-144.8409	-0.1389504	-0.05786831	-0.0232108	-1476	0	0	14737.19	14108.87	44478.44		10	0	0	0
-39224.79	14735.09	18328.48	90.38007	-104.966	-144.8407	-0.1389503	-0.05786831	-0.0232107	-1476	0	0	14735.09	14106.72	44475.02		10	0	0	0
-39222.98	14732.99	18325.59	90.38051	-104.964	-144.8405	-0.1389502	-0.05786828	-0.02321069	-1476	0	0	14732.99	14104.57	44471.59		10	0	0	0
-39221.17	14730.89	18322.69	90.38093	-104.9621	-144.8402	-0.1389503	-0.05786828	-0.02321069	-1476	0	0	14730.89	14102.42	44468.17		10	0	0	0
-39219.36	14728.79	18319.79	90.38133	-104.9601	-144.84	-0.1389503	-0.05786828	-0.0232107	-1476	0	0	14728.79	14100.26	44464.75		10	0	0	0
-39217.55	14726.69	18316.9	90.38172	-104.9581	-144.8398	-0.1389503	-0.05786824	-0.02321076	-1476	0	0	14726.69	14097.84	44461.32		10	0	0	0
-39215.75	14724.59	18314	90.3821	-104.9562	-144.8395	-0.1389503	-0.05786822	-0.02321073	-1476	0	0	14724.59	14095.43	44457.9		10	0	0	0
-39213.94	14722.49	18311.11	90.38245	-104.9542	-144.8393	-0.1389503	-0.05786822	-0.02321073	-1476	0	0	14722.49	14093.02	44454.47		10	0	0	0
-39212.13	14720.39	18308.21	90.3828	-104.9522	-144.8391	-0.1389502	-0.05786823	-0.02321073	-1476	0	0	14720.39	14090.61	44451.05		10	0	0	0
-39210.32	14718.29	18305.31	90.38313	-104.9503	-144.8388	-0.1389502	-0.05786821	-0.02321073	-1476	0	0	14718.29	14088.19	44447.63		10	0	0	0
-39208.51	14716.19	18302.42	90.38344	-104.9483	-144.8386	-0.1389503	-0.05786821	-0.02321073	-1476	0	0	14716.19	14085.78	44444.2		10	0	0	0
-39206.7	14714.09	18299.52	90.38374	-104.9464	-144.8383	-0.1389503	-0.05786819	-0.02321072	-1476	0	0	14714.09	14083.37	44440.78		10	0	0	0
-39204.89	14712	18296.62	90.38402	-104.9444	-144.8381	-0.1389503	-0.05786818	-0.0232107	-1476	0	0	14712	14080.96	44437.36		10	0	0	0
